Results of experiments stored in: ./experiments/CartPole-v1_5
Episode: 1, exploration: 0.9942657848626825, score: 54.0

Episode: 701, exploration: 0.12, score: 231.0
Scores: (min: 12.0, avg: 202.38, max: 500.0)

Episode: 702, exploration: 0.12, score: 35.0
Scores: (min: 12.0, avg: 199.8, max: 500.0)

Episode: 703, exploration: 0.12, score: 500.0
Scores: (min: 12.0, avg: 199.87, max: 500.0)

Episode: 704, exploration: 0.12, score: 165.0
Scores: (min: 12.0, avg: 199.83, max: 500.0)

Episode: 705, exploration: 0.12, score: 95.0
Scores: (min: 12.0, avg: 199.53, max: 500.0)

Episode: 706, exploration: 0.12, score: 172.0
Scores: (min: 12.0, avg: 200.63, max: 500.0)

Episode: 707, exploration: 0.12, score: 145.0
Scores: (min: 12.0, avg: 201.84, max: 500.0)

Episode: 708, exploration: 0.12, score: 269.0
Scores: (min: 12.0, avg: 203.38, max: 500.0)

Episode: 709, exploration: 0.12, score: 236.0
Scores: (min: 12.0, avg: 203.64, max: 500.0)

Episode: 710, exploration: 0.12, score: 170.0
Scores: (min: 12.0, avg: 203.95, max: 500.0)

Episode: 711, exploration: 0.12, score: 64.0
Scores: (min: 12.0, avg: 204.2, max: 500.0)

Episode: 712, exploration: 0.12, score: 410.0
Scores: (min: 12.0, avg: 206.91, max: 500.0)

Episode: 713, exploration: 0.12, score: 287.0
Scores: (min: 12.0, avg: 207.78, max: 500.0)

Episode: 714, exploration: 0.12, score: 208.0
Scores: (min: 12.0, avg: 206.46, max: 500.0)

Episode: 715, exploration: 0.12, score: 105.0
Scores: (min: 12.0, avg: 204.63, max: 500.0)

Episode: 716, exploration: 0.12, score: 289.0
Scores: (min: 12.0, avg: 206.12, max: 500.0)

Episode: 717, exploration: 0.12, score: 372.0
Scores: (min: 12.0, avg: 207.01, max: 500.0)

Episode: 718, exploration: 0.12, score: 423.0
Scores: (min: 12.0, avg: 207.71, max: 500.0)

Episode: 719, exploration: 0.12, score: 268.0
Scores: (min: 12.0, avg: 205.7, max: 500.0)

Episode: 720, exploration: 0.12, score: 351.0
Scores: (min: 12.0, avg: 208.14, max: 500.0)

Episode: 721, exploration: 0.12, score: 278.0
Scores: (min: 12.0, avg: 208.75, max: 500.0)

Episode: 722, exploration: 0.12, score: 226.0
Scores: (min: 12.0, avg: 210.67, max: 500.0)

Episode: 723, exploration: 0.12, score: 338.0
Scores: (min: 12.0, avg: 211.63, max: 500.0)

Episode: 724, exploration: 0.12, score: 281.0
Scores: (min: 12.0, avg: 209.74, max: 500.0)

Episode: 725, exploration: 0.12, score: 301.0
Scores: (min: 12.0, avg: 211.03, max: 500.0)

Episode: 726, exploration: 0.12, score: 167.0
Scores: (min: 12.0, avg: 209.71, max: 500.0)

Episode: 727, exploration: 0.12, score: 11.0
Scores: (min: 11.0, avg: 206.89, max: 500.0)

Episode: 728, exploration: 0.12, score: 151.0
Scores: (min: 11.0, avg: 207.09, max: 500.0)

Episode: 729, exploration: 0.12, score: 15.0
Scores: (min: 11.0, avg: 202.51, max: 500.0)

Episode: 730, exploration: 0.12, score: 57.0
Scores: (min: 11.0, avg: 202.23, max: 500.0)

Episode: 731, exploration: 0.12, score: 500.0
Scores: (min: 11.0, avg: 205.37, max: 500.0)

Episode: 732, exploration: 0.12, score: 149.0
Scores: (min: 11.0, avg: 204.41, max: 500.0)

Episode: 733, exploration: 0.12, score: 331.0
Scores: (min: 11.0, avg: 202.72, max: 500.0)

Episode: 734, exploration: 0.12, score: 113.0
Scores: (min: 11.0, avg: 201.53, max: 500.0)

Episode: 735, exploration: 0.12, score: 288.0
Scores: (min: 11.0, avg: 201.9, max: 500.0)

Episode: 736, exploration: 0.12, score: 175.0
Scores: (min: 11.0, avg: 199.07, max: 500.0)

Episode: 737, exploration: 0.12, score: 30.0
Scores: (min: 11.0, avg: 196.84, max: 500.0)

Episode: 738, exploration: 0.12, score: 60.0
Scores: (min: 11.0, avg: 197.18, max: 500.0)

Episode: 739, exploration: 0.12, score: 369.0
Scores: (min: 11.0, avg: 199.75, max: 500.0)

Episode: 740, exploration: 0.12, score: 114.0
Scores: (min: 11.0, avg: 199.25, max: 500.0)

Episode: 741, exploration: 0.12, score: 221.0
Scores: (min: 11.0, avg: 199.94, max: 500.0)

Episode: 742, exploration: 0.12, score: 44.0
Scores: (min: 11.0, avg: 197.04, max: 500.0)

Episode: 743, exploration: 0.12, score: 13.0
Scores: (min: 11.0, avg: 195.52, max: 500.0)

Episode: 744, exploration: 0.12, score: 73.0
Scores: (min: 11.0, avg: 191.82, max: 500.0)

Episode: 745, exploration: 0.12, score: 12.0
Scores: (min: 11.0, avg: 190.97, max: 500.0)

Episode: 746, exploration: 0.12, score: 206.0
Scores: (min: 11.0, avg: 189.52, max: 500.0)

Episode: 747, exploration: 0.12, score: 178.0
Scores: (min: 11.0, avg: 188.02, max: 500.0)

Episode: 748, exploration: 0.12, score: 18.0
Scores: (min: 11.0, avg: 187.88, max: 500.0)

Episode: 749, exploration: 0.12, score: 249.0
Scores: (min: 11.0, avg: 190.18, max: 500.0)

Episode: 750, exploration: 0.12, score: 157.0
Scores: (min: 11.0, avg: 189.83, max: 500.0)

Episode: 751, exploration: 0.12, score: 204.0
Scores: (min: 11.0, avg: 191.72, max: 500.0)

Episode: 752, exploration: 0.12, score: 187.0
Scores: (min: 11.0, avg: 193.35, max: 500.0)

Episode: 753, exploration: 0.12, score: 102.0
Scores: (min: 11.0, avg: 193.15, max: 500.0)

Episode: 754, exploration: 0.12, score: 269.0
Scores: (min: 11.0, avg: 192.59, max: 500.0)

Episode: 755, exploration: 0.12, score: 13.0
Scores: (min: 11.0, avg: 188.22, max: 500.0)

Episode: 756, exploration: 0.12, score: 97.0
Scores: (min: 11.0, avg: 186.15, max: 500.0)

Episode: 757, exploration: 0.12, score: 25.0
Scores: (min: 11.0, avg: 184.96, max: 500.0)

Episode: 758, exploration: 0.12, score: 30.0
Scores: (min: 11.0, avg: 181.67, max: 500.0)

Episode: 759, exploration: 0.12, score: 475.0
Scores: (min: 11.0, avg: 184.98, max: 500.0)

Episode: 760, exploration: 0.12, score: 228.0
Scores: (min: 11.0, avg: 186.98, max: 500.0)

Episode: 761, exploration: 0.12, score: 54.0
Scores: (min: 11.0, avg: 187.15, max: 500.0)

Episode: 762, exploration: 0.12, score: 161.0
Scores: (min: 11.0, avg: 187.74, max: 500.0)

Episode: 763, exploration: 0.12, score: 412.0
Scores: (min: 11.0, avg: 191.67, max: 500.0)

Episode: 764, exploration: 0.12, score: 244.0
Scores: (min: 11.0, avg: 192.31, max: 500.0)

Episode: 765, exploration: 0.12, score: 14.0
Scores: (min: 11.0, avg: 188.13, max: 500.0)

Episode: 766, exploration: 0.12, score: 94.0
Scores: (min: 11.0, avg: 188.8, max: 500.0)

Episode: 767, exploration: 0.12, score: 21.0
Scores: (min: 11.0, avg: 187.19, max: 500.0)

Episode: 768, exploration: 0.12, score: 95.0
Scores: (min: 11.0, avg: 187.69, max: 500.0)

Episode: 769, exploration: 0.12, score: 262.0
Scores: (min: 11.0, avg: 189.67, max: 500.0)

Episode: 770, exploration: 0.12, score: 77.0
Scores: (min: 11.0, avg: 186.7, max: 500.0)

Episode: 771, exploration: 0.12, score: 72.0
Scores: (min: 11.0, avg: 187.27, max: 500.0)

Episode: 772, exploration: 0.12, score: 77.0
Scores: (min: 11.0, avg: 187.08, max: 500.0)

Episode: 773, exploration: 0.12, score: 291.0
Scores: (min: 11.0, avg: 189.54, max: 500.0)

Episode: 774, exploration: 0.12, score: 52.0
Scores: (min: 11.0, avg: 187.88, max: 500.0)

Episode: 775, exploration: 0.12, score: 185.0
Scores: (min: 11.0, avg: 187.21, max: 500.0)

Episode: 776, exploration: 0.12, score: 116.0
Scores: (min: 11.0, avg: 186.31, max: 500.0)

Episode: 777, exploration: 0.12, score: 105.0
Scores: (min: 11.0, avg: 186.16, max: 500.0)

Episode: 778, exploration: 0.12, score: 258.0
Scores: (min: 11.0, avg: 188.1, max: 500.0)

Episode: 779, exploration: 0.12, score: 244.0
Scores: (min: 11.0, avg: 190.42, max: 500.0)

Episode: 780, exploration: 0.12, score: 500.0
Scores: (min: 11.0, avg: 194.33, max: 500.0)

Episode: 781, exploration: 0.12, score: 115.0
Scores: (min: 11.0, avg: 193.39, max: 500.0)

Episode: 782, exploration: 0.12, score: 14.0
Scores: (min: 11.0, avg: 188.53, max: 500.0)

Episode: 783, exploration: 0.12, score: 132.0
Scores: (min: 11.0, avg: 187.75, max: 500.0)

Episode: 784, exploration: 0.12, score: 189.0
Scores: (min: 11.0, avg: 187.42, max: 500.0)

Episode: 785, exploration: 0.12, score: 213.0
Scores: (min: 11.0, avg: 188.87, max: 500.0)

Episode: 786, exploration: 0.12, score: 90.0
Scores: (min: 11.0, avg: 184.77, max: 500.0)

Episode: 787, exploration: 0.12, score: 165.0
Scores: (min: 11.0, avg: 184.5, max: 500.0)

Episode: 788, exploration: 0.12, score: 183.0
Scores: (min: 11.0, avg: 183.46, max: 500.0)

Episode: 789, exploration: 0.12, score: 454.0
Scores: (min: 11.0, avg: 186.07, max: 500.0)

Episode: 790, exploration: 0.12, score: 244.0
Scores: (min: 11.0, avg: 187.83, max: 500.0)

Episode: 791, exploration: 0.12, score: 291.0
Scores: (min: 11.0, avg: 187.74, max: 500.0)

Episode: 792, exploration: 0.12, score: 245.0
Scores: (min: 11.0, avg: 187.74, max: 500.0)

Episode: 793, exploration: 0.12, score: 129.0
Scores: (min: 11.0, avg: 188.61, max: 500.0)

Episode: 794, exploration: 0.12, score: 163.0
Scores: (min: 11.0, avg: 190.1, max: 500.0)

Episode: 795, exploration: 0.12, score: 137.0
Scores: (min: 11.0, avg: 189.77, max: 500.0)

Episode: 796, exploration: 0.12, score: 163.0
Scores: (min: 11.0, avg: 187.21, max: 500.0)

Episode: 797, exploration: 0.12, score: 384.0
Scores: (min: 11.0, avg: 189.34, max: 500.0)

Episode: 798, exploration: 0.12, score: 157.0
Scores: (min: 11.0, avg: 187.83, max: 500.0)

Episode: 799, exploration: 0.12, score: 168.0
Scores: (min: 11.0, avg: 186.02, max: 500.0)

Episode: 800, exploration: 0.12, score: 241.0
Scores: (min: 11.0, avg: 187.61, max: 500.0)

Episode: 801, exploration: 0.12, score: 293.0
Scores: (min: 11.0, avg: 188.23, max: 500.0)

Episode: 802, exploration: 0.12, score: 116.0
Scores: (min: 11.0, avg: 189.04, max: 500.0)

Episode: 803, exploration: 0.12, score: 376.0
Scores: (min: 11.0, avg: 187.8, max: 500.0)

Episode: 804, exploration: 0.12, score: 106.0
Scores: (min: 11.0, avg: 187.21, max: 500.0)

Episode: 805, exploration: 0.12, score: 44.0
Scores: (min: 11.0, avg: 186.7, max: 500.0)

Episode: 806, exploration: 0.12, score: 271.0
Scores: (min: 11.0, avg: 187.69, max: 500.0)

Episode: 807, exploration: 0.12, score: 164.0
Scores: (min: 11.0, avg: 187.88, max: 500.0)

Episode: 808, exploration: 0.12, score: 32.0
Scores: (min: 11.0, avg: 185.51, max: 500.0)

Episode: 809, exploration: 0.12, score: 92.0
Scores: (min: 11.0, avg: 184.07, max: 500.0)

Episode: 810, exploration: 0.12, score: 167.0
Scores: (min: 11.0, avg: 184.04, max: 500.0)

Episode: 811, exploration: 0.12, score: 198.0
Scores: (min: 11.0, avg: 185.38, max: 500.0)

Episode: 812, exploration: 0.12, score: 500.0
Scores: (min: 11.0, avg: 186.28, max: 500.0)

Episode: 813, exploration: 0.12, score: 100.0
Scores: (min: 11.0, avg: 184.41, max: 500.0)

Episode: 814, exploration: 0.12, score: 107.0
Scores: (min: 11.0, avg: 183.4, max: 500.0)

Episode: 815, exploration: 0.12, score: 12.0
Scores: (min: 11.0, avg: 182.47, max: 500.0)

Episode: 816, exploration: 0.12, score: 202.0
Scores: (min: 11.0, avg: 181.6, max: 500.0)

Episode: 817, exploration: 0.12, score: 13.0
Scores: (min: 11.0, avg: 178.01, max: 500.0)

Episode: 818, exploration: 0.12, score: 500.0
Scores: (min: 11.0, avg: 178.78, max: 500.0)

./experiments/CartPole-v1_5/model.HDF5 loaded
State: [-0.04840  0.00249 -0.00073 -0.01728], Output model: [ 19.95107  19.95003], Action: 0, score: 0
State: [-0.04835 -0.19262 -0.00107  0.27518], Output model: [ 20.00223  19.98090], Action: 0, score: 1.0
State: [-0.05220 -0.38772  0.00443  0.56752], Output model: [ 20.06373  20.03500], Action: 0, score: 2.0
State: [-0.05995 -0.58291  0.01578  0.86159], Output model: [ 19.97236  20.01191], Action: 1, score: 3.0
State: [-0.07161 -0.38800  0.03301  0.57391], Output model: [ 20.04704  20.06621], Action: 1, score: 4.0
State: [-0.07937 -0.19336  0.04449  0.29181], Output model: [ 20.05604  20.05403], Action: 0, score: 5.0
State: [-0.08324 -0.38909  0.05033  0.59819], Output model: [ 20.02067  20.07337], Action: 1, score: 6.0
State: [-0.09102 -0.19470  0.06229  0.32177], Output model: [ 20.05120  20.09101], Action: 1, score: 7.0
State: [-0.09491 -0.00052  0.06873  0.04937], Output model: [ 20.03126  20.04741], Action: 1, score: 8.0
State: [-0.09492  0.19355  0.06971 -0.22087], Output model: [ 20.02817  20.01901], Action: 0, score: 9.0
State: [-0.09105 -0.00249  0.06530  0.09297], Output model: [ 20.04648  20.05962], Action: 1, score: 10.0
State: [-0.09110  0.19163  0.06715 -0.17842], Output model: [ 20.03643  20.02859], Action: 0, score: 11.0
State: [-0.08727 -0.00438  0.06359  0.13467], Output model: [ 20.06666  20.07589], Action: 1, score: 12.0
State: [-0.08736  0.18977  0.06628 -0.13730], Output model: [ 20.04699  20.04099], Action: 0, score: 13.0
State: [-0.08356 -0.00623  0.06353  0.17554], Output model: [ 20.08826  20.09463], Action: 1, score: 14.0
State: [-0.08369  0.18793  0.06704 -0.09645], Output model: [ 20.06006  20.05648], Action: 0, score: 15.0
State: [-0.07993 -0.00809  0.06512  0.21661], Output model: [ 20.10915  20.11583], Action: 1, score: 16.0
State: [-0.08009  0.18604  0.06945 -0.05484], Output model: [ 20.07596  20.07542], Action: 0, score: 17.0
State: [-0.07637 -0.01000  0.06835  0.25892], Output model: [ 20.10650  20.13620], Action: 1, score: 18.0
State: [-0.07657  0.18408  0.07353 -0.01144], Output model: [ 20.09503  20.09822], Action: 1, score: 19.0
State: [-0.07289  0.37808  0.07330 -0.28005], Output model: [ 20.08629  20.06802], Action: 0, score: 20.0
State: [-0.06533  0.18199  0.06770  0.03482], Output model: [ 20.09923  20.10284], Action: 1, score: 21.0
State: [-0.06169  0.37608  0.06840 -0.23576], Output model: [ 20.09143  20.07377], Action: 0, score: 22.0
State: [-0.05417  0.18005  0.06368  0.07769], Output model: [ 20.10962  20.11193], Action: 1, score: 23.0
State: [-0.05056  0.37420  0.06524 -0.19424], Output model: [ 20.09802  20.08194], Action: 0, score: 24.0
State: [-0.04308  0.17821  0.06135  0.11829], Output model: [ 20.12867  20.12679], Action: 0, score: 25.0
State: [-0.03952 -0.01773  0.06372  0.42968], Output model: [ 20.12521  20.16746], Action: 1, score: 26.0
State: [-0.03987  0.17643  0.07231  0.15774], Output model: [ 20.15799  20.16375], Action: 1, score: 27.0
State: [-0.03634  0.37045  0.07546 -0.11128], Output model: [ 20.13216  20.13030], Action: 0, score: 28.0
State: [-0.02893  0.17433  0.07324  0.20422], Output model: [ 20.16195  20.18365], Action: 1, score: 29.0
State: [-0.02545  0.36833  0.07732 -0.06449], Output model: [ 20.14644  20.15001], Action: 1, score: 30.0
State: [-0.01808  0.56227  0.07603 -0.33181], Output model: [ 20.13505  20.11823], Action: 0, score: 31.0
State: [-0.00683  0.36615  0.06940 -0.01615], Output model: [ 20.14864  20.15136], Action: 1, score: 32.0
State: [ 0.00049  0.56021  0.06907 -0.28615], Output model: [ 20.13777  20.12054], Action: 0, score: 33.0
State: [ 0.01169  0.36417  0.06335  0.02749], Output model: [ 20.15197  20.15475], Action: 1, score: 34.0
State: [ 0.01898  0.55833  0.06390 -0.24455], Output model: [ 20.14166  20.12492], Action: 0, score: 35.0
State: [ 0.03014  0.36236  0.05901  0.06758], Output model: [ 20.16068  20.16228], Action: 1, score: 36.0
State: [ 0.03739  0.55659  0.06036 -0.20591], Output model: [ 20.14683  20.13147], Action: 0, score: 37.0
State: [ 0.04852  0.36066  0.05624  0.10518], Output model: [ 20.17711  20.17516], Action: 0, score: 38.0
State: [ 0.05574  0.16478  0.05835  0.41507], Output model: [ 20.20295  20.23818], Action: 1, score: 39.0
State: [ 0.05903  0.35903  0.06665  0.14134], Output model: [ 20.20335  20.20980], Action: 1, score: 40.0
State: [ 0.06621  0.55313  0.06948 -0.12960], Output model: [ 20.17743  20.17556], Action: 0, score: 41.0
State: [ 0.07727  0.35709  0.06688  0.18417], Output model: [ 20.22479  20.23023], Action: 1, score: 42.0
State: [ 0.08442  0.55119  0.07057 -0.08669], Output model: [ 20.18952  20.19255], Action: 1, score: 43.0
State: [ 0.09544  0.74524  0.06883 -0.35630], Output model: [ 20.17687  20.15916], Action: 0, score: 44.0
State: [ 0.11034  0.54921  0.06171 -0.04273], Output model: [ 20.18920  20.19067], Action: 1, score: 45.0
State: [ 0.12133  0.74339  0.06085 -0.31532], Output model: [ 20.18723  20.16914], Action: 0, score: 46.0
State: [ 0.13620  0.54746  0.05455 -0.00409], Output model: [ 20.18961  20.19028], Action: 1, score: 47.0
State: [ 0.14715  0.74176  0.05446 -0.27907], Output model: [ 20.20038  20.18278], Action: 0, score: 48.0
State: [ 0.16198  0.54590  0.04888  0.03028], Output model: [ 20.19175  20.19180], Action: 1, score: 49.0
State: [ 0.17290  0.74029  0.04949 -0.24659], Output model: [ 20.21301  20.19647], Action: 0, score: 50.0
State: [ 0.18770  0.54450  0.04456  0.06128], Output model: [ 20.20388  20.19944], Action: 0, score: 51.0
State: [ 0.19859  0.34877  0.04578  0.36768], Output model: [ 20.29291  20.27978], Action: 0, score: 52.0
State: [ 0.20557  0.15302  0.05314  0.67444], Output model: [ 20.23158  20.29946], Action: 1, score: 53.0
State: [ 0.20863  0.34737  0.06662  0.39895], Output model: [ 20.25338  20.31845], Action: 1, score: 54.0
State: [ 0.21558  0.54149  0.07460  0.12800], Output model: [ 20.26056  20.28184], Action: 1, score: 55.0
State: [ 0.22641  0.73546  0.07716 -0.14025], Output model: [ 20.26517  20.27755], Action: 1, score: 56.0
State: [ 0.24112  0.92940  0.07436 -0.40762], Output model: [ 20.29970  20.29468], Action: 0, score: 57.0
State: [ 0.25970  0.73331  0.06621 -0.09246], Output model: [ 20.28135  20.29276], Action: 1, score: 58.0
State: [ 0.27437  0.92742  0.06436 -0.36354], Output model: [ 20.31521  20.30952], Action: 0, score: 59.0
State: [ 0.29292  0.73145  0.05709 -0.05128], Output model: [ 20.29637  20.30742], Action: 1, score: 60.0
State: [ 0.30755  0.92571  0.05606 -0.32542], Output model: [ 20.32969  20.32388], Action: 0, score: 61.0
State: [ 0.32606  0.72983  0.04955 -0.01559], Output model: [ 20.31044  20.32166], Action: 1, score: 62.0
State: [ 0.34066  0.92421  0.04924 -0.29224], Output model: [ 20.34334  20.33794], Action: 0, score: 63.0
State: [ 0.35914  0.72842  0.04340  0.01556], Output model: [ 20.32603  20.33675], Action: 1, score: 64.0
State: [ 0.37371  0.92289  0.04371 -0.26313], Output model: [ 20.35633  20.35180], Action: 0, score: 65.0
State: [ 0.39217  0.72718  0.03844  0.04302], Output model: [ 20.34823  20.35523], Action: 1, score: 66.0
State: [ 0.40671  0.92173  0.03930 -0.23729], Output model: [ 20.36884  20.36561], Action: 0, score: 67.0
State: [ 0.42515  0.72607  0.03456  0.06752], Output model: [ 20.36881  20.37312], Action: 1, score: 68.0
State: [ 0.43967  0.92068  0.03591 -0.21406], Output model: [ 20.38101  20.37948], Action: 0, score: 69.0
State: [ 0.45808  0.72506  0.03163  0.08973], Output model: [ 20.38813  20.39065], Action: 1, score: 70.0
State: [ 0.47258  0.91971  0.03342 -0.19281], Output model: [ 20.39296  20.39355], Action: 1, score: 71.0
State: [ 0.49098  1.11434  0.02957 -0.47476], Output model: [ 20.42377  20.40532], Action: 0, score: 72.0
State: [ 0.51326  0.91882  0.02007 -0.17291], Output model: [ 20.40189  20.39819], Action: 0, score: 73.0
State: [ 0.53164  0.72341  0.01661  0.12604], Output model: [ 20.42491  20.41673], Action: 0, score: 74.0
State: [ 0.54611  0.52806  0.01913  0.42392], Output model: [ 20.47155  20.44834], Action: 0, score: 75.0
State: [ 0.55667  0.33267  0.02761  0.72257], Output model: [ 20.41241  20.46369], Action: 1, score: 76.0
State: [ 0.56332  0.52740  0.04206  0.43870], Output model: [ 20.48600  20.48322], Action: 0, score: 77.0
State: [ 0.57387  0.33171  0.05084  0.74434], Output model: [ 20.36758  20.48112], Action: 1, score: 78.0
State: [ 0.58051  0.52609  0.06572  0.46808], Output model: [ 20.42583  20.50815], Action: 1, score: 79.0
State: [ 0.59103  0.72023  0.07509  0.19682], Output model: [ 20.47158  20.51340], Action: 1, score: 80.0
State: [ 0.60543  0.91420  0.07902 -0.07127], Output model: [ 20.47321  20.51970], Action: 1, score: 81.0
State: [ 0.62372  1.10810  0.07760 -0.33801], Output model: [ 20.50922  20.53942], Action: 1, score: 82.0
State: [ 0.64588  1.30204  0.07084 -0.60525], Output model: [ 20.54380  20.55460], Action: 1, score: 83.0
State: [ 0.67192  1.49610  0.05873 -0.87480], Output model: [ 20.57367  20.54608], Action: 0, score: 84.0
State: [ 0.70184  1.30024  0.04124 -0.56425], Output model: [ 20.55552  20.55457], Action: 0, score: 85.0
State: [ 0.72785  1.10456  0.02995 -0.25887], Output model: [ 20.53473  20.54790], Action: 1, score: 86.0
State: [ 0.74994  1.29924  0.02477 -0.54195], Output model: [ 20.56548  20.55894], Action: 0, score: 87.0
State: [ 0.77592  1.10378  0.01393 -0.24157], Output model: [ 20.54344  20.55090], Action: 1, score: 88.0
State: [ 0.79800  1.29870  0.00910 -0.52982], Output model: [ 20.57612  20.56728], Action: 0, score: 89.0
State: [ 0.82397  1.10345 -0.00149 -0.23429], Output model: [ 20.54955  20.55084], Action: 1, score: 90.0
State: [ 0.84604  1.29860 -0.00618 -0.52744], Output model: [ 20.56236  20.54181], Action: 0, score: 91.0
State: [ 0.87201  1.10356 -0.01673 -0.23671], Output model: [ 20.55606  20.55391], Action: 0, score: 92.0
State: [ 0.89408  0.90868 -0.02146  0.05065], Output model: [ 20.57446  20.56036], Action: 0, score: 93.0
State: [ 0.91226  0.71387 -0.02045  0.33648], Output model: [ 20.59159  20.56287], Action: 0, score: 94.0
State: [ 0.92653  0.51905 -0.01372  0.62265], Output model: [ 20.62576  20.59708], Action: 0, score: 95.0
State: [ 0.93692  0.32412 -0.00127  0.91098], Output model: [ 20.59589  20.62754], Action: 1, score: 96.0
State: [ 0.94340  0.51926  0.01695  0.61790], Output model: [ 20.64220  20.63604], Action: 0, score: 97.0
State: [ 0.95378  0.32391  0.02931  0.91587], Output model: [ 20.53127  20.65697], Action: 1, score: 98.0
State: [ 0.96026  0.51862  0.04763  0.63254], Output model: [ 20.60136  20.67989], Action: 1, score: 99.0
State: [ 0.97063  0.71305  0.06028  0.35523], Output model: [ 20.64227  20.68358], Action: 1, score: 100.0
State: [ 0.98489  0.90726  0.06738  0.08215], Output model: [ 20.60953  20.67447], Action: 1, score: 101.0
State: [ 1.00304  1.10136  0.06903 -0.18853], Output model: [ 20.62801  20.68719], Action: 1, score: 102.0
State: [ 1.02507  1.29543  0.06526 -0.45867], Output model: [ 20.66294  20.70432], Action: 1, score: 103.0
State: [ 1.05098  1.48957  0.05608 -0.73009], Output model: [ 20.69911  20.72410], Action: 1, score: 104.0
State: [ 1.08077  1.68387  0.04148 -1.00461], Output model: [ 20.65471  20.61071], Action: 0, score: 105.0
State: [ 1.11444  1.48822  0.02139 -0.69919], Output model: [ 20.65248  20.64914], Action: 0, score: 106.0
State: [ 1.14421  1.29281  0.00741 -0.39985], Output model: [ 20.65592  20.68157], Action: 1, score: 107.0
State: [ 1.17006  1.48782 -0.00059 -0.69019], Output model: [ 20.57957  20.56392], Action: 0, score: 108.0
State: [ 1.19982  1.29271 -0.01440 -0.39769], Output model: [ 20.58759  20.60474], Action: 1, score: 109.0
State: [ 1.22568  1.48803 -0.02235 -0.69488], Output model: [ 20.60471  20.65513], Action: 1, score: 110.0
State: [ 1.25544  1.68346 -0.03625 -0.99451], Output model: [ 20.63699  20.62515], Action: 0, score: 111.0
State: [ 1.28911  1.48884 -0.05614 -0.71343], Output model: [ 20.66699  20.72892], Action: 1, score: 112.0
State: [ 1.31888  1.68469 -0.07041 -1.02324], Output model: [ 20.65742  18.45852], Action: 0, score: 113.0
State: [ 1.35258  1.49057 -0.09087 -0.75347], Output model: [ 20.75444  19.89058], Action: 0, score: 114.0
State: [ 1.38239  1.29682 -0.10594 -0.49071], Output model: [ 20.77818  20.79551], Action: 1, score: 115.0
State: [ 1.40832  1.49326 -0.11575 -0.81481], Output model: [ 20.84140  16.38748], Action: 0, score: 116.0
State: [ 1.43819  1.29990 -0.13205 -0.56067], Output model: [ 20.88942  18.00395], Action: 0, score: 117.0
State: [ 1.46419  1.10685 -0.14326 -0.31233], Output model: [ 20.91270  20.09252], Action: 0, score: 118.0
State: [ 1.48632  0.91403 -0.14951 -0.06804], Output model: [ 20.83487  20.84082], Action: 1, score: 119.0
State: [ 1.50460  1.11094 -0.15087 -0.40390], Output model: [ 20.92267  18.06438], Action: 0, score: 120.0
State: [ 1.52682  0.91825 -0.15895 -0.16233], Output model: [ 20.90792  20.28844], Action: 0, score: 121.0
State: [ 1.54519  0.72572 -0.16220  0.07629], Output model: [ 20.80234  20.79286], Action: 0, score: 122.0
State: [ 1.55970  0.53325 -0.16067  0.31373], Output model: [ 20.69685  20.76169], Action: 1, score: 123.0
State: [ 1.57037  0.73025 -0.15440 -0.02500], Output model: [ 20.81799  20.76807], Action: 0, score: 124.0
State: [ 1.58497  0.53764 -0.15490  0.21527], Output model: [ 20.69958  20.73462], Action: 1, score: 125.0
State: [ 1.59573  0.73460 -0.15059 -0.12199], Output model: [ 20.85031  20.78299], Action: 0, score: 126.0
State: [ 1.61042  0.54192 -0.15303  0.11965], Output model: [ 20.73164  20.69643], Action: 0, score: 127.0
State: [ 1.62126  0.34928 -0.15064  0.36041], Output model: [ 20.63212  20.69723], Action: 1, score: 128.0
State: [ 1.62824  0.54619 -0.14343  0.02428], Output model: [ 20.72352  20.67453], Action: 0, score: 129.0
State: [ 1.63917  0.35338 -0.14294  0.26849], Output model: [ 20.60406  20.63206], Action: 1, score: 130.0
State: [ 1.64623  0.55022 -0.13757 -0.06564], Output model: [ 20.72983  20.68295], Action: 0, score: 131.0
State: [ 1.65724  0.35732 -0.13889  0.18067], Output model: [ 20.60094  20.57939], Action: 0, score: 132.0
State: [ 1.66438  0.16443 -0.13527  0.42652], Output model: [ 20.60054  20.68150], Action: 1, score: 133.0
State: [ 1.66767  0.36118 -0.12674  0.09443], Output model: [ 20.57844  20.55164], Action: 0, score: 134.0
State: [ 1.67490  0.16808 -0.12485  0.34460], Output model: [ 20.56249  20.62391], Action: 1, score: 135.0
State: [ 1.67826  0.36474 -0.11796  0.01530], Output model: [ 20.55892  20.53622], Action: 0, score: 136.0
State: [ 1.68555  0.17149 -0.11766  0.26856], Output model: [ 20.52617  20.56006], Action: 1, score: 137.0
State: [ 1.68898  0.36807 -0.11228 -0.05880], Output model: [ 20.55412  20.53110], Action: 0, score: 138.0
